Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall,Frequency,R_Score,F_Score,M_Score,RFM_Score,CLV_Proxy,CLV_Enriched,AvgBasketSize,DigitalEngagement,DealSensitivity,CampaignEngagement,HasChildren,CustomerSeniority
51412.0,0,1,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,3,11,0,62,2339,0,1,0,0,0,0,0,0,1,0,181,167,0,11,3,2,3,8,28.24497648567764,55.89280759110839,16.454545454545453,7,0.18181818181818182,0,1,6.4082191780821915
15287.0,1,0,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1,41,2786,1,0,0,0,0,0,0,1,0,0,18,5,1,6,2,1,1,4,2.358219669777459,3.7458965015351606,3.0,8,0.3333333333333333,1,1,7.632876712328767
66636.0,0,0,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,3,11,0,63,2475,0,0,0,1,0,0,0,0,1,0,1084,1084,0,17,2,3,4,9,159.86262626262626,301.92518561228917,63.76470588235294,4,0.058823529411764705,0,0,6.780821917808219
50965.0,0,1,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,3,11,0,64,2653,0,1,0,0,0,0,0,0,1,0,656,627,1,22,1,4,4,9,90.25254428948361,152.96502397195778,29.818181818181817,18,0.13636363636363635,1,1,7.2684931506849315
84618.0,0,0,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,3,11,0,55,2378,0,1,0,0,0,0,0,0,0,1,1672,1672,1,26,1,5,5,11,256.6358284272498,424.2901011207386,64.3076923076923,8,0.038461538461538464,1,0,6.515068493150685
18351.0,0,0,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,3,11,0,30,2402,0,1,0,0,0,0,0,1,0,0,36,29,0,6,5,1,1,7,5.470441298917569,12.404550119438877,6.0,9,0.16666666666666666,0,0,6.580821917808219
40451.0,0,2,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,3,11,0,63,2292,0,0,0,1,0,0,0,0,0,1,39,29,1,5,3,1,1,5,6.210732984293194,10.0842345284084,7.8,6,0.2,1,1,6.279452054794521
36317.0,0,1,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,3,11,0,55,2562,0,0,0,1,0,0,0,1,0,0,120,107,0,9,3,2,2,7,17.096018735363,30.280474809639887,13.333333333333334,10,0.2222222222222222,0,1,7.019178082191781
42213.0,0,1,96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,3,11,0,63,2419,0,0,0,1,0,0,0,1,0,0,343,323,1,15,1,3,3,7,51.75485737908226,71.92429792216363,22.866666666666667,12,0.13333333333333333,1,1,6.627397260273972
65748.0,0,1,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,3,11,0,65,2599,0,0,0,1,0,0,0,1,0,0,511,477,0,18,3,4,3,10,71.76414005386687,143.9665858726857,28.38888888888889,3,0.1111111111111111,0,1,7.120547945205479
77044.0,0,1,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,3,11,0,48,2404,0,0,0,1,0,0,0,1,0,0,989,913,1,31,5,5,4,14,150.16014975041597,485.50723541572125,31.903225806451612,11,0.06451612903225806,1,1,6.586301369863014
74918.0,0,0,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,3,11,0,51,2633,0,0,0,1,0,0,0,1,0,0,1988,1929,1,21,2,4,5,11,275.58678313710595,497.1826390634188,94.66666666666667,8,0.047619047619047616,1,0,7.213698630136986
56721.0,1,1,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,3,11,0,48,2765,0,1,0,0,0,0,0,1,0,0,221,146,0,15,2,3,3,8,29.17359855334539,53.26220529870809,14.733333333333333,10,0.3333333333333333,0,1,7.575342465753424
42160.0,1,1,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,3,11,1,45,2525,0,0,1,0,0,0,0,1,0,0,120,100,0,11,4,2,2,8,17.346534653465348,37.84698469846985,10.909090909090908,8,0.36363636363636365,0,1,6.917808219178082
61559.0,0,1,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,3,11,0,55,2506,0,0,1,0,0,0,0,1,0,0,496,462,0,17,5,3,3,11,72.24261771747805,193.4615555506812,29.176470588235293,7,0.058823529411764705,0,1,6.865753424657535
33629.0,1,1,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,3,11,0,57,2849,0,0,0,1,0,0,0,0,0,1,148,144,0,13,3,3,2,8,18.961038961038962,37.16488350737822,11.384615384615385,12,0.38461538461538464,0,1,7.8054794520547945
68682.0,0,0,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,3,11,0,29,2425,0,0,0,1,0,0,0,0,0,1,1553,1508,0,24,3,5,5,13,233.7505154639175,522.4107127375408,64.70833333333333,6,0.041666666666666664,0,0,6.6438356164383565
34377.0,0,1,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,3,11,0,57,2685,0,0,1,0,0,0,0,1,0,0,88,62,0,8,3,2,2,7,11.962756052141527,20.494334011808352,11.0,9,0.25,0,1,7.3561643835616435
8940.0,1,0,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,3,11,0,34,2835,0,0,1,0,0,0,1,0,0,0,59,17,0,10,4,2,2,8,7.5961199294532635,16.361010954464874,5.9,11,0.3,0,1,7.767123287671233
26228.0,1,0,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,3,11,0,47,2439,0,1,0,0,0,0,0,1,0,0,16,7,0,4,3,1,1,5,2.3944239442394424,3.9125235978692876,4.0,9,0.25,0,1,6.682191780821918
77297.0,0,0,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,3,11,0,63,2678,1,0,0,0,0,1,0,0,0,0,748,707,1,22,1,4,4,9,101.94921583271098,177.45917061789717,34.0,9,0.045454545454545456,1,0,7.336986301369863
40211.0,1,1,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,3,11,0,39,2493,0,1,0,0,0,0,0,1,0,0,62,37,1,7,4,2,2,8,9.077416766947453,17.911745558458684,8.857142857142858,10,0.2857142857142857,1,1,6.83013698630137
33438.0,1,1,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,3,11,0,62,2439,0,0,0,0,1,0,0,0,0,1,84,78,0,11,1,2,2,5,12.570725707257072,18.65676415749358,7.636363636363637,7,0.36363636363636365,0,1,6.682191780821918
75032.0,0,1,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,3,11,0,61,2586,0,1,0,0,0,0,0,0,0,1,1203,1191,0,20,2,4,5,11,169.7969837587007,311.5936192442964,60.15,8,0.1,0,1,7.0849315068493155
61284.0,0,0,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,3,11,0,65,2419,0,0,1,0,0,0,0,0,0,1,766,721,1,22,2,4,4,10,115.5808185200496,215.30558864552344,34.81818181818182,17,0.045454545454545456,1,0,6.627397260273972
22518.0,1,0,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,3,11,1,34,2774,0,1,0,0,0,0,0,1,0,0,34,7,1,7,4,2,1,7,4.473684210526316,8.512295537999332,4.857142857142857,7,0.2857142857142857,1,1,7.6
54730.0,0,1,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,3,11,0,45,2477,0,1,0,0,0,0,0,0,1,0,349,293,0,18,2,4,3,9,51.42712959224869,98.74685395514229,19.38888888888889,8,0.2777777777777778,0,1,6.786301369863014
38452.0,1,1,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,3,11,0,65,2250,0,1,0,0,0,0,0,0,1,0,70,68,0,9,2,2,2,6,11.355555555555556,18.86457338240284,7.777777777777778,10,0.3333333333333333,0,1,6.164383561643835
44421.0,1,1,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,3,11,0,49,2658,1,0,0,0,0,0,0,1,0,0,182,175,0,14,3,3,3,9,24.992475545522947,48.523093818122426,13.0,13,0.35714285714285715,0,1,7.282191780821917
38197.0,1,0,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,3,11,0,34,2524,0,0,0,1,0,0,0,0,0,1,37,34,0,5,1,1,1,3,5.350633914421553,6.757107804540818,7.4,6,0.2,0,1,6.9150684931506845
41986.0,0,1,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,3,11,0,42,2299,1,0,0,0,0,0,0,1,0,0,51,39,0,10,5,2,2,9,8.09699869508482,18.447918802825384,5.1,7,0.3,0,1,6.298630136986302
28427.0,1,0,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,3,11,0,37,2624,0,0,0,1,0,0,0,1,0,0,46,40,0,7,2,2,2,6,6.3986280487804885,9.845199370334084,6.571428571428571,10,0.2857142857142857,0,1,7.189041095890411
37395.0,1,0,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,3,11,0,44,2217,0,0,0,1,0,0,0,0,0,1,28,17,0,5,3,1,1,5,4.609833107803338,7.848736285026685,5.6,7,0.2,0,1,6.073972602739726
64722.0,1,0,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,3,11,0,49,2193,0,1,0,0,0,0,0,1,0,0,790,775,0,25,3,5,4,12,131.48654810761514,317.1491369436205,31.6,14,0.16,0,1,6.008219178082192
55249.0,0,1,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,3,11,0,64,2232,0,0,0,1,0,0,0,0,1,0,119,108,0,8,1,2,2,5,19.460125448028673,27.277089158653293,14.875,5,0.125,0,1,6.115068493150685
84906.0,0,0,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,3,11,0,48,2427,0,0,0,1,0,0,0,1,0,0,1555,1479,3,24,1,5,5,11,233.8586732591677,368.0650953339026,64.79166666666667,7,0.041666666666666664,3,0,6.64931506849315
28691.0,1,0,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,31,2519,0,1,0,0,0,0,0,1,0,0,30,26,0,5,3,1,1,5,4.3469630805875346,6.960042367226834,6.0,9,0.2,0,1,6.901369863013699
44213.0,1,1,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,3,11,0,68,2371,0,0,1,0,0,0,0,1,0,0,145,138,0,12,3,3,2,8,22.321805145508225,43.259312297496564,12.083333333333334,8,0.3333333333333333,0,1,6.495890410958904
25707.0,1,0,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,36,2321,0,0,1,0,0,0,1,0,0,0,18,15,0,5,5,1,1,7,2.830676432572167,5.745136099935054,3.6,8,0.2,0,1,6.358904109589041
59062.0,2,1,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,3,11,0,53,2428,0,1,0,0,0,0,0,0,0,1,62,53,0,7,2,2,2,6,9.320428336079077,13.574502157315077,8.857142857142858,6,0.2857142857142857,0,1,6.652054794520548
76624.0,0,1,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,3,11,0,58,2195,0,0,1,0,0,0,0,1,0,0,833,767,1,23,2,5,4,11,138.51708428246013,279.181720259222,36.21739130434783,6,0.043478260869565216,1,1,6.013698630136986
66000.0,0,0,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,3,11,0,73,2229,0,0,0,1,0,0,0,0,1,0,666,621,0,10,4,2,4,10,109.0578734858681,219.9602776015183,66.6,2,0.1,0,0,6.1068493150684935
27683.0,1,0,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,3,11,0,42,2853,0,0,0,1,0,0,0,0,0,1,306,261,0,16,1,3,3,7,39.148264984227126,58.598248644466814,19.125,14,0.25,0,1,7.816438356164384
1730.0,0,0,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,3,11,0,49,2201,1,0,0,0,0,0,0,1,0,0,7,6,0,15,2,3,1,6,1.1608359836437983,2.1035209720056987,0.4666666666666667,20,1.0,0,0,6.03013698630137
7500.0,1,0,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,3,11,0,28,2732,0,0,1,0,0,0,1,0,0,0,79,39,0,11,2,2,2,6,10.554538799414349,18.074368768553114,7.181818181818182,12,0.36363636363636365,0,1,7.484931506849315
40521.0,1,1,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,3,11,0,52,2609,0,0,0,1,0,0,0,1,0,0,17,13,0,4,1,1,1,3,2.3783058643158297,3.045929897169345,4.25,5,0.25,0,1,7.147945205479452
20427.0,1,0,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,47,2256,0,0,0,1,0,0,0,0,0,1,9,8,0,4,2,1,1,4,1.4561170212765957,2.1703224101479917,2.25,9,0.25,0,1,6.1808219178082195
65106.0,0,1,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,3,11,0,45,2195,0,1,0,0,0,0,0,1,0,0,954,935,1,27,3,5,4,12,158.6378132118451,373.02431530433864,35.333333333333336,14,0.1111111111111111,1,1,6.013698630136986
69969.0,0,0,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,3,11,1,55,2465,0,1,0,0,0,0,0,0,0,1,1492,1448,2,13,2,3,5,10,220.92494929006088,389.43406611994754,114.76923076923077,7,0.07692307692307693,2,0,6.7534246575342465
67433.0,0,2,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,3,11,0,68,2507,0,1,0,0,0,0,0,1,0,0,962,932,1,28,3,5,4,12,140.05983246908656,343.3884123748782,34.357142857142854,10,0.14285714285714285,1,1,6.868493150684931
77766.0,0,1,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,3,11,1,53,2651,0,1,0,0,0,0,0,0,0,1,1502,1475,1,34,1,5,5,11,206.8012070916635,377.79962122430527,44.1764705882353,17,0.058823529411764705,1,1,7.263013698630137
74716.0,0,1,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,3,11,0,48,2449,0,1,0,0,0,0,0,1,0,0,789,718,0,17,1,3,4,8,117.59289505920783,175.68494540205822,46.411764705882355,11,0.11764705882352941,0,1,6.7095890410958905
68118.0,0,1,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,3,11,0,57,2413,1,0,0,0,0,0,0,1,0,0,774,620,0,23,3,5,4,12,117.07832573559884,266.82967260671364,33.65217391304348,14,0.08695652173913043,0,1,6.610958904109589
55158.0,1,1,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,3,11,1,50,2858,0,1,0,0,0,0,0,0,0,1,395,372,0,18,2,4,3,9,50.44611616515046,91.08030275906657,21.944444444444443,14,0.2222222222222222,0,1,7.83013698630137
62972.0,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,1,65,2854,0,1,0,0,0,1,0,0,0,0,395,203,0,16,4,3,3,10,50.51681850035038,111.32212223438735,24.6875,13,0.125,0,1,7.8191780821917805
74190.0,0,1,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,3,11,0,45,2207,0,1,0,0,0,0,0,1,0,0,577,513,0,19,3,4,4,11,95.42591753511554,207.081190084425,30.36842105263158,6,0.10526315789473684,0,1,6.046575342465753
39356.0,1,1,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,3,11,0,44,2261,0,1,0,0,0,0,0,1,0,0,17,11,1,4,4,1,1,6,2.744360902255639,5.363011121885051,4.25,7,0.25,1,1,6.1945205479452055
76653.0,0,0,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,3,11,0,51,2476,0,0,0,1,0,0,0,1,0,0,2153,2027,2,23,1,5,5,11,317.38489499192247,526.5144769633444,93.6086956521739,6,0.043478260869565216,2,0,6.7835616438356166
35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,0,47,2200,1,0,0,0,0,0,0,0,0,1,29,9,1,6,4,1,1,6,4.8113636363636365,8.916337262690329,4.833333333333333,6,0.3333333333333333,1,1,6.027397260273973
90687.0,0,0,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,3,11,1,37,2562,1,0,0,0,0,0,0,0,0,1,1728,1677,1,17,1,3,5,9,246.18266978922716,346.98050710250476,101.6470588235294,8,0.058823529411764705,1,0,7.019178082191781
73450.0,0,0,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,3,11,0,38,2365,0,0,0,1,0,0,0,0,1,0,1767,1730,2,27,1,5,5,11,272.70824524312894,506.7235658616749,65.44444444444444,10,0.037037037037037035,2,0,6.47945205479452
31454.0,1,1,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,3,11,0,60,2517,0,1,0,0,0,0,0,1,0,0,39,30,0,8,3,2,1,6,5.65554231227652,10.7052760047743,4.875,10,0.375,0,1,6.895890410958904
47139.0,1,1,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,3,11,1,68,2274,0,0,1,0,0,0,0,1,0,0,60,37,0,7,5,2,2,9,9.630606860158311,22.17053023949999,8.571428571428571,9,0.2857142857142857,0,1,6.23013698630137
83829.0,0,0,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,3,11,1,45,2423,1,0,0,0,0,0,0,1,0,0,1835,1808,3,17,2,3,5,10,276.42385472554685,467.5244900220666,107.94117647058823,5,0.0,3,0,6.638356164383562
53378.0,1,1,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,3,11,1,57,2802,0,1,0,0,0,0,0,0,0,1,661,529,0,29,3,5,4,12,86.104568165596,228.64130574204773,22.79310344827586,17,0.3448275862068966,0,1,7.676712328767123
19656.0,1,0,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,3,11,0,50,2665,0,0,0,1,0,0,0,1,0,0,52,20,0,9,1,2,2,5,7.121951219512195,9.047571575081502,5.777777777777778,9,0.3333333333333333,0,1,7.301369863013699
45579.0,0,1,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,3,11,0,72,2472,0,1,0,0,0,0,0,0,0,1,182,181,0,10,5,2,3,10,26.87297734627832,62.89930614947549,18.2,10,0.1,0,1,6.772602739726027
85485.0,0,0,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,3,11,0,62,2167,0,0,1,0,0,1,0,0,0,0,1329,1275,0,19,2,4,5,11,223.8509460083064,407.5275620306259,69.94736842105263,8,0.05263157894736842,0,0,5.936986301369863
55956.0,0,0,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,3,11,0,76,2242,0,1,0,0,0,0,0,1,0,0,961,923,1,16,4,3,4,11,156.45182872435328,381.6292669658643,60.0625,11,0.125,1,0,6.142465753424657
64191.0,0,1,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,3,11,0,57,2682,0,0,1,0,0,0,0,0,1,0,810,795,0,24,4,5,4,13,110.23489932885906,291.47381415213476,33.75,8,0.125,0,1,7.347945205479452
38808.0,1,0,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,3,11,1,48,2831,0,0,1,0,0,0,0,1,0,0,216,186,1,14,4,3,3,10,27.84881667255387,66.00110674404416,15.428571428571429,13,0.2857142857142857,1,1,7.756164383561644
57183.0,1,1,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,3,11,0,54,2626,0,1,0,0,0,0,0,0,1,0,540,470,0,25,3,5,3,11,75.05712109672506,176.24406447800416,21.6,17,0.32,0,1,7.1945205479452055
23748.0,1,0,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0,52,2744,1,0,0,0,0,0,0,0,1,0,68,60,0,9,1,2,2,5,9.045189504373178,11.159345848477317,7.555555555555555,10,0.3333333333333333,0,1,7.517808219178082
66303.0,0,1,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,3,11,0,49,2647,0,1,0,0,0,0,0,1,0,0,1226,1166,1,22,3,4,5,12,169.05553456743482,366.545121930332,55.72727272727273,11,0.18181818181818182,1,1,7.252054794520548
37368.0,1,0,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,3,11,0,45,2354,0,1,0,0,0,0,0,0,1,0,20,10,1,4,5,1,1,7,3.1011045029736617,6.642205980294538,5.0,7,0.25,1,1,6.449315068493151
40800.0,1,2,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,3,11,0,56,2703,0,1,0,0,0,0,0,1,0,0,89,79,0,8,2,2,2,6,12.01812800591935,17.421627419433477,11.125,10,0.25,0,1,7.405479452054794
71847.0,0,0,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,3,11,0,42,2805,1,0,0,0,0,0,0,1,0,0,982,772,1,22,1,4,4,9,127.7825311942959,200.96407008358258,44.63636363636363,9,0.0,1,0,7.684931506849315
46149.0,0,1,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,3,11,0,45,2371,0,1,0,0,0,0,0,1,0,0,335,308,0,18,4,4,3,11,51.5710670603121,119.71465461357863,18.61111111111111,10,0.2777777777777778,0,1,6.495890410958904
78687.0,0,0,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,3,11,1,37,2848,0,0,0,1,0,0,0,1,0,0,1889,1648,1,19,5,4,5,14,242.09445224719101,652.2958344550813,99.42105263157895,6,0.05263157894736842,1,0,7.802739726027397
49118.0,0,0,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,3,11,1,49,2839,1,0,0,0,0,1,0,0,0,0,1110,991,2,28,1,5,5,11,142.70870024656568,257.0566862792261,39.642857142857146,16,0.07142857142857142,2,0,7.778082191780822
37633.0,1,1,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,3,11,0,63,2806,0,1,0,0,0,0,0,0,0,1,37,36,0,6,3,1,1,5,4.812900926585888,8.25440208245327,6.166666666666667,10,0.3333333333333333,0,1,7.6876712328767125
39767.0,0,0,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,3,11,0,69,2502,0,0,0,1,0,0,0,0,1,0,438,391,0,17,5,3,3,11,63.89688249400479,162.10625579874366,25.764705882352942,15,0.11764705882352941,0,0,6.854794520547945
26997.0,0,0,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,3,11,0,69,2760,0,1,0,0,0,0,1,0,0,0,290,146,0,13,1,3,3,7,38.35144927536232,54.99113140164708,22.307692307692307,11,0.15384615384615385,0,0,7.561643835616438
33986.0,1,0,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,50,2631,1,0,0,0,0,0,0,1,0,0,39,34,0,5,3,1,1,5,5.410490307867731,9.455966147647619,7.8,8,0.2,0,1,7.208219178082191
57091.0,0,1,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,3,11,1,48,2742,0,1,0,0,0,0,0,0,0,1,492,488,1,18,1,4,3,8,65.49234135667396,108.86159441856354,27.333333333333332,16,0.1111111111111111,1,1,7.512328767123288
46831.0,1,1,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,3,11,0,51,2545,0,1,0,0,0,1,0,0,0,0,44,10,0,7,1,2,2,5,6.3104125736738705,8.4494601056944,6.285714285714286,5,0.2857142857142857,0,1,6.972602739726027
83151.0,0,0,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,3,11,1,48,2663,0,1,0,0,0,0,0,0,1,0,2136,1926,3,23,1,5,5,11,292.7675553886594,535.6057602459196,92.8695652173913,7,0.043478260869565216,3,0,7.295890410958904
52531.0,0,0,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,3,11,0,49,2705,0,1,0,0,0,0,0,1,0,0,669,544,0,21,2,4,4,10,90.271719038817,176.42957538241893,31.857142857142858,13,0.09523809523809523,0,0,7.410958904109589
15759.0,0,0,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,64,2456,0,1,0,0,0,0,0,1,0,0,14,11,0,4,5,1,1,7,2.0806188925081432,4.272673328237301,3.5,8,0.25,0,0,6.728767123287671
22804.0,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,49,2492,0,0,1,0,0,0,0,1,0,0,25,24,0,5,2,1,1,4,3.661717495987159,5.078407351728491,5.0,11,0.2,0,1,6.8273972602739725
43050.0,1,0,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,3,11,0,47,2262,0,1,0,0,0,1,0,0,0,0,68,60,0,8,5,2,2,9,10.972590627763042,24.713459933989203,8.5,7,0.25,0,1,6.197260273972603
42997.0,1,1,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,43,2363,0,0,1,0,0,0,0,0,0,1,10,5,0,4,1,1,1,3,1.5446466356326702,1.8247657812066478,2.5,8,0.25,0,1,6.473972602739726
48918.0,1,1,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,57,2237,0,0,1,0,0,0,0,0,0,1,61,60,0,7,4,2,2,8,9.953062136790344,20.69170775442672,8.714285714285714,5,0.2857142857142857,0,1,6.1287671232876715
60033.0,0,1,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,3,11,0,66,2251,0,0,0,1,0,0,0,0,1,0,150,102,0,10,4,2,2,8,24.32252332296757,51.478960568460835,15.0,4,0.2,0,1,6.167123287671233
34043.0,1,0,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,3,11,0,42,2406,0,0,0,1,0,0,0,0,0,1,39,29,0,5,1,1,1,3,5.91645885286783,6.73784179438648,7.8,11,0.2,0,1,6.5917808219178085
57811.0,0,1,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,3,11,0,54,2529,0,0,0,1,0,0,0,1,0,0,724,646,1,25,3,5,4,12,104.49189402926058,248.69905339545883,28.96,12,0.2,1,1,6.928767123287671
78569.0,0,0,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,3,11,1,74,2289,0,1,0,0,0,0,0,1,0,0,1641,1546,1,15,5,3,5,13,261.6710353866317,655.9909066587111,109.4,5,0.06666666666666667,1,0,6.271232876712329
7500.0,1,1,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,3,11,0,42,2708,0,0,1,0,0,0,0,1,0,0,32,7,0,10,5,2,1,8,4.313146233382571,10.363911867810739,3.2,8,0.4,0,1,7.419178082191781
94384.0,0,0,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,3,11,1,67,2641,0,0,0,1,0,0,0,1,0,0,2130,1958,3,18,2,4,5,11,294.37712987504733,573.6792740059649,118.33333333333333,7,0.0,3,0,7.235616438356164
